"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"16137",16137,360810368002004,9.30859375,3,4,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,2,0,0,0,0,6,1,0,1,2,1,2,5
"16138",16138,360810368002006,5.05078125,2,3,0,1,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,5,0,0,0,2,1,4,1
"16139",16139,360810368002007,6.44140625,2,2,3,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3,4,0,0,0,0,5,2,0,2,2,1,4,3
"16140",16140,360810368002009,7.94921875,0,5,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,6,0,0,0,0,6,1,2,3,2,0,2,5
"16141",16141,360810368002010,11.921875,1,6,4,7,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,8,0,6,3,2,0,0,0,9,2,4,2,0,4,9,2
"16142",16142,360810371001005,-0.89453125,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
"16143",16143,360810371001006,23.5546875,11,9,4,12,4,8,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,0,0,0,0,13,3,0,7,0,1,15,9,3,1,3,6,7,17
"16144",16144,360810371001007,4.39453125,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
"16145",16145,360810373001000,-0.5625,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
"16146",16146,360810373001004,19.7265625,7,11,4,16,5,1,0,0,0,0,0,0,9,0,1,2,10,0,0,0,0,0,0,0,0,0,13,7,1,1,0,0,20,2,3,7,2,3,13,9
"16147",16147,360810373001005,89.52734375,12,47,30,16,65,8,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,81,0,0,3,0,28,47,1,11,0,2,68,21,20,21,21,15,13,76
"16148",16148,360810373001006,15.98046875,5,12,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,0,13,1,0,3,0,0,7,10,5,3,0,4,11,6
"16149",16149,360810373002002,5.91796875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
"16150",16150,360810373002003,48.0859375,21,21,7,15,25,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,46,1,0,36,3,0,9,0,1,23,26,10,5,9,4,30,19
"16151",16151,360810373002004,22.65625,4,13,5,5,14,3,0,0,0,6,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,1,0,0,9,13,7,4,3,4,10,12
"16152",16152,360810373002005,166.0390625,14,112,40,18,25,123,0,0,0,148,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,28,2,9,0,6,134,32,23,30,39,60,155,11
"16153",16153,360810373002007,59.0625,13,32,13,3,18,37,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,5,1,0,30,28,4,16,13,12,48,10
"16154",16154,360810373002008,23.8515625,11,13,2,12,12,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,2,0,6,0,2,20,6,7,4,3,1,10,16
"16155",16155,360810375001000,22.76171875,3,12,7,3,11,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,0,21,1,0,0,0,0,12,10,2,8,6,3,19,3
"16156",16156,360810375001001,30.58203125,7,18,6,10,19,2,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,8,0,4,2,0,15,3,0,13,0,0,28,3,3,10,5,6,17,14
"16157",16157,360810375001003,28.3359375,14,7,3,14,10,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,14,3,0,15,0,1,7,0,1,18,6,4,3,3,0,15,9
"16158",16158,360810375001004,67.44921875,10,42,13,43,20,2,0,0,0,0,0,3,26,0,0,1,0,12,0,0,0,0,0,5,18,0,31,8,1,24,0,1,37,28,19,15,9,12,26,39
"16159",16159,360810375002000,194.96875,64,103,28,101,67,27,0,0,0,0,3,1,95,0,1,18,2,0,0,13,0,0,0,60,2,0,121,30,3,35,0,6,147,48,19,28,39,45,108,87
"16160",16160,360810375002001,61.1796875,12,32,17,23,31,7,0,0,0,0,0,0,15,0,0,6,3,6,0,0,0,20,0,11,0,0,42,3,3,11,0,2,30,31,11,9,15,14,23,38
"16161",16161,360810375002002,59.921875,13,32,14,31,28,0,0,0,0,0,7,0,8,0,0,2,0,18,0,0,2,6,0,16,0,0,43,7,0,8,0,1,27,32,17,9,7,13,33,26
"16162",16162,360810375002003,14.89453125,3,10,3,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,3,1,1,10,1,1,4,0,0,8,8,1,1,7,4,6,10
"16163",16163,360810375002005,23.2578125,2,16,3,8,12,1,0,0,0,14,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,13,3,0,5,0,0,5,16,5,6,5,3,14,7
"16164",16164,360810375002006,44.35546875,5,23,17,28,9,8,0,0,0,8,22,6,3,0,0,0,1,0,0,0,0,0,0,5,0,0,13,1,0,31,0,0,42,3,12,11,10,7,27,18
"16165",16165,360810376001000,7.3671875,1,5,2,3,2,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,2,5,0,0,1,0,8,0,3,2,2,0,4,4
"16166",16166,360810376001001,2.375,2,2,0,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,4,0,1,0,1,0,1,3
"16167",16167,360810376001005,1.6484375,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,2,0
"16168",16168,360810376002001,-0.58984375,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
"16169",16169,360810376002004,7.8515625,1,2,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,0,0,1,6,1,1,2,2,1,6,1
"16170",16170,360810376002009,1.87109375,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2
"16171",16171,360810376003000,2.76953125,2,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,2,0,0,4,0
"16172",16172,360810376003008,-0.28515625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"16173",16173,360810376004009,3.27734375,0,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,1,1,0,1,2,1
"16174",16174,360810376004010,10.83984375,4,3,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,11,0,0,0,0,11,0,0,1,5,1,10,1
"16175",16175,360810376005004,3.796875,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,2,1,0,0,1,0,1,2
"16176",16176,360810376005005,2.3984375,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,1,1
"16177",16177,360810376005007,0.20703125,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,1,0,1,1,1,3,0
"16178",16178,360810377001000,5.3828125,1,5,3,7,2,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,3,0,5,1,0,3,0,0,6,3,2,2,1,3,4,5
"16179",16179,360810377001001,32.5390625,9,19,5,10,23,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,17,1,0,24,2,2,4,1,0,14,19,12,3,6,3,24,9
"16180",16180,360810377001002,39.66796875,15,18,7,20,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,5,1,24,1,0,12,0,3,26,14,10,8,4,3,28,12
"16181",16181,360810377001003,14.015625,0,8,2,5,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,0,4,6,5,3,1,1,9,1
"16182",16182,360810377001004,19.09375,5,12,4,9,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,13,0,4,0,0,19,2,5,6,2,3,8,13
"16183",16183,360810377002000,-0.04296875,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0
"16184",16184,360810377002002,4.265625,0,5,1,3,2,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,6,5,0,1,0,2,4
"16185",16185,360810379001000,7.94140625,0,4,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,2,3,0,4,0,0,7,2,6,2,1,0,8,1
"16186",16186,360810379001001,7.25,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,1,2,0,0,1,2
"16187",16187,360810379001002,4.45703125,0,8,0,6,2,0,0,0,0,3,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,7,1,3,4,0,6,2
"16188",16188,360810379002000,28.52734375,11,11,11,13,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13,0,0,0,0,26,7,0,0,0,0,21,12,4,4,7,7,12,21
"16189",16189,360810379002001,8.12890625,0,8,1,8,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,7,0,0,9,0,2,1,3,3,6,3
"16190",16190,360810379002002,2.8359375,0,3,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,3,3,3,1,1,1,6,0
"16191",16191,360810379002003,7.7890625,0,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,6,0,1,0,2,3,2,4
"16192",16192,360810379002004,9.75,3,6,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,2,0,7,0,0,4,0,0,1,10,2,3,1,2,3,8
"16193",16193,360810379003000,12.77734375,3,7,4,5,8,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,8,0,0,6,0,0,12,2,4,2,4,1,9,5
"16194",16194,360810379003001,103.63671875,23,62,27,25,74,13,0,0,0,94,2,0,0,0,1,0,3,0,0,0,0,0,0,0,12,0,80,17,1,13,0,1,83,29,16,24,24,25,72,40
"16195",16195,360810379003002,32.11328125,2,17,12,8,20,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,23,0,1,5,0,15,13,1,2,0,0,17,14,11,3,12,3,15,16
"16196",16196,360810379003003,-3.265625,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0,2
"16197",16197,360810381001000,19.99609375,7,7,2,13,3,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,6,2,2,4,1,1,12,4,2,2,2,3,4,12
"16198",16198,360810381001001,8.62109375,1,3,2,5,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,5,2,1,1,1,3,3
"16199",16199,360810381001002,86.12890625,31,48,8,13,59,15,0,0,0,0,0,0,9,0,0,1,1,2,0,0,0,74,0,0,0,0,37,42,1,5,0,2,63,24,10,17,18,11,54,33
"16200",16200,360810381001003,10.78125,1,9,1,3,7,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,10,0,0,0,1,0,5,6,1,2,2,5,6,5
"16201",16201,360810381001004,10.98828125,1,6,0,4,3,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,2,0,0,5,2,2,1,2,1,5,2
"16202",16202,360810381001005,46.50390625,3,26,16,10,23,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,14,26,4,1,0,0,32,13,6,7,18,11,18,27
"16203",16203,360810381002000,23.93359375,1,14,8,11,10,2,0,0,0,3,0,0,9,3,0,0,1,0,0,1,0,0,0,0,6,0,17,6,0,0,0,0,13,10,5,6,7,4,18,5
"16204",16204,360810381002001,2.62890625,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3,1,1,1,0,2,1
"16205",16205,360810381002002,12.55859375,0,4,6,7,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,9,1,0,0,0,0,0,10,3,2,3,2,8,2
"16206",16206,360810381002003,2.921875,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
"16207",16207,360810381002004,3.859375,0,2,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,1,0,1,2,1
"16208",16208,360810381003005,1.796875,3,6,3,1,9,2,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,1,0,0,10,2,1,2,4,2,11,1
"16209",16209,360810381003006,3.87890625,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0
"16210",16210,360810383011003,4.89453125,0,4,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,0,0,0,0,4,1,0,1,2,2,4,1
"16211",16211,360810383011010,30.0078125,0,17,11,5,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,2,0,0,1,0,26,0,1,28,0,6,1,10,11,26,2
"16212",16212,360810383011011,30.37109375,1,17,13,2,18,11,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,13,0,13,0,0,16,0,2,27,4,4,5,12,9,25,6
"16213",16213,360810383011014,490.83203125,55,328,99,39,67,376,1,0,0,270,0,52,0,1,0,0,0,1,0,148,0,0,0,1,8,0,400,55,4,17,1,5,377,105,60,98,144,125,389,93
"16214",16214,360810383011018,149.4453125,17,92,39,7,108,33,0,0,0,1,0,10,135,0,0,0,2,0,0,0,0,0,0,0,0,0,48,12,1,84,0,3,137,11,16,25,44,46,99,49
"16215",16215,360810383011021,11.734375,0,7,1,5,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,5,3,0,4,1,6,2
"16216",16216,360810383011027,10.140625,1,11,3,8,5,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,11,0,0,14,1,2,2,5,5,12,3
"16217",16217,360810383011028,8.546875,3,9,0,6,3,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,8,3,0,1,0,0,5,7,4,2,1,2,10,2
"16218",16218,360810383011029,72.53515625,7,46,18,9,21,41,0,0,0,6,1,5,2,43,0,0,0,0,0,11,0,0,0,0,3,0,56,9,1,4,0,1,53,18,6,16,15,27,57,14
"16219",16219,360810383011030,41.4609375,2,31,5,6,13,19,0,0,0,0,0,29,0,0,0,0,0,3,0,0,0,0,0,0,6,0,28,3,0,5,0,2,29,9,3,11,11,11,26,12
"16220",16220,360810383011031,0.9140625,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,0,2,1,1
"16221",16221,360810383011032,17.1796875,5,9,4,4,10,4,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,1,0,4,0,1,13,5,4,1,7,1,11,7
"16222",16222,360810383011033,3.4453125,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,3,0,0,0,2,0,1,2
"16223",16223,360810383011034,11.0234375,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,2,0,0,3,0,2,0,0,1,2,1
"16224",16224,360810383021016,-0.34765625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
"16225",16225,360810383021025,74.39453125,22,37,11,45,22,3,0,0,0,0,2,0,51,0,0,0,0,2,0,0,0,0,0,15,0,0,43,3,0,20,0,4,57,13,12,10,17,9,32,38
"16226",16226,360810383021041,867.62109375,285,428,156,310,264,295,0,0,0,0,0,2,45,1,2,0,0,1,250,131,0,2,433,0,0,2,725,114,1,21,1,7,718,151,79,132,183,190,659,210
"16227",16227,360810383021050,5.9921875,3,2,2,2,4,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,7,0,2,0,0,2,5,2
"16228",16228,360810383021052,60.4921875,39,15,4,46,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,0,0,44,3,1,9,0,1,54,4,1,8,4,6,28,30
"16229",16229,360810383021054,172.32421875,43,98,29,54,49,67,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,163,5,0,0,113,33,0,22,0,2,131,39,22,29,26,50,72,98
"16230",16230,360810383021105,106.98828125,47,47,14,68,29,11,0,0,0,0,3,24,3,0,0,2,1,1,0,5,2,0,0,64,3,0,59,24,0,21,1,3,77,31,13,19,20,9,59,49
"16231",16231,360810383021118,33.4453125,2,24,10,5,15,16,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,1,5,1,1,21,15,10,6,12,6,29,7
"16232",16232,360810383021148,1191.578125,556,442,193,809,250,132,0,0,0,0,0,0,0,0,3,3,0,1,0,2,2,3,272,902,1,2,738,343,14,74,3,19,819,372,141,158,193,143,616,575
"16233",16233,360810383021169,11.5078125,0,3,7,1,4,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,3,3,3,3,1,7,3
"16234",16234,360810383021217,5.7421875,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,1
"16235",16235,360810383021226,155.5390625,6,92,51,7,80,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,1,37,76,0,34,0,2,139,10,27,31,38,47,42,107
"16236",16236,360810384001000,2.1015625,1,2,2,1,3,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,5,0,0,0,3,1,1,4
"16237",16237,360810384001001,271.05859375,111,120,40,192,52,27,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,14,0,252,0,1,100,126,5,36,1,3,237,34,33,41,49,37,116,155
"16238",16238,360810384001002,143.77734375,36,79,29,69,48,27,0,0,0,0,0,0,0,0,0,26,0,1,0,2,0,113,0,0,1,1,67,65,0,11,0,1,122,22,24,23,29,32,47,97
"16239",16239,360810384001010,17.203125,10,9,0,5,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,12,0,0,0,0,18,1,0,1,3,5,3,16
"16240",16240,360810384002004,-7.1484375,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"16241",16241,360810384002006,1.234375,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,2,0
"16242",16242,360810394001000,9.359375,0,6,6,3,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,3,0,3,6,0,3,0,0,12,0,3,1,5,3,7,5
"16243",16243,360810394001002,7.14453125,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
"16244",16244,360810394001003,8.140625,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,1,0,3,0,0,5,4,2,3,2,2,5,4
"16245",16245,360810394001004,9.94140625,0,3,7,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,9,0,0,0,0,9,1,1,2,3,4,7,3
"16246",16246,360810394001005,19.32421875,5,12,0,1,6,10,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,9,5,0,3,0,0,12,5,3,2,2,5,5,12
"16247",16247,360810394001006,47.06640625,11,30,7,15,25,8,0,0,0,4,0,3,20,2,0,0,0,2,0,0,0,0,0,15,2,0,27,18,2,1,0,0,28,20,12,8,9,8,29,19
"16248",16248,360810394001009,8.7734375,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,2,0,1,1,2
"16249",16249,360810394003000,10.3046875,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,2,0
"16250",16250,360810394003001,5.60546875,0,2,8,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,10,0,0,0,0,10,0,1,1,4,4,7,3
"16251",16251,360810398001003,13.4375,3,8,2,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,11,0,0,0,0,13,0,3,2,2,3,1,12
"16252",16252,360810398001004,-4.37109375,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
"16253",16253,360810398001005,6.9375,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,1,1
"16254",16254,360810398001006,1.30078125,1,6,7,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,13,0,0,0,0,14,0,4,4,3,2,4,10
"16255",16255,360810398001010,17.87109375,6,10,2,10,7,1,0,0,0,13,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,8,8,1,1,0,0,13,5,2,5,3,2,12,6
"16256",16256,360810398001011,22.38671875,15,5,2,12,4,6,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,14,0,0,0,0,6,13,0,3,0,0,22,0,1,1,0,5,9,13
"16257",16257,360810398002001,10.15234375,1,2,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,5,0,0,0,0,6,1,1,1,3,1,5,2
"16258",16258,360810399001001,1.20703125,2,5,0,1,3,3,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,7,0,2,2,1,6,1
"16259",16259,360810399001002,4.7109375,0,2,3,2,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,5,0,0,2,1,2,4,1
"16260",16260,360810399002000,71.30078125,6,53,12,30,33,8,0,0,0,0,6,9,14,0,6,10,0,0,0,0,0,0,2,13,11,0,43,1,1,24,0,2,37,34,27,7,16,15,35,36
"16261",16261,360810399002001,4.515625,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,3,1,0,0,1,3,4,0
"16262",16262,360810399003000,142.26953125,26,81,35,53,67,22,1,0,0,3,10,0,41,0,1,2,6,4,0,11,0,11,0,44,8,0,79,5,3,53,0,2,104,38,17,33,40,26,66,76
"16263",16263,360810399003001,114.2734375,18,72,27,16,93,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,116,0,0,76,24,0,15,0,2,63,54,21,24,30,24,41,76
"16264",16264,360810399003002,5.45703125,0,0,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
"16265",16265,360810399003003,42.8203125,3,36,7,12,26,8,0,0,0,13,0,3,2,1,0,0,1,0,0,0,0,3,0,14,9,0,26,0,0,19,1,0,29,17,11,10,11,11,27,19
"16266",16266,360810400001000,-0.7890625,2,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,2,3,0,0,0,0,4,1,0,1,2,0,2,3
"16267",16267,360810400001003,13.03515625,0,12,0,9,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,3,0,3,5,0,3,1,0,9,3,3,3,1,5,11,1
"16268",16268,360810400001009,3.4765625,1,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,3,0,0,0,0,4,0,1,1,1,0,3,1
"16269",16269,360810400002007,25.67578125,9,13,4,7,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,2,12,13,0,1,0,0,21,5,3,4,2,8,8,18
"16270",16270,360810400002012,23.0078125,4,14,5,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,10,10,0,3,0,0,16,7,3,2,7,7,9,14
"16271",16271,360810401001000,9.5234375,2,7,1,0,5,5,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,6,4,2,1,1,7,3
"16272",16272,360810401001001,42.4765625,4,10,27,22,16,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,35,0,1,3,0,6,0,0,31,0,4,39,2,9,4,17,7,20,21
"16273",16273,360810401001002,34.9765625,14,15,6,25,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,5,0,13,2,0,20,0,0,28,7,7,0,8,6,20,15
"16274",16274,360810401001003,4.7265625,0,3,0,1,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,1,0,1,1,2,1
"16275",16275,360810401002001,36.296875,6,20,10,7,15,14,0,0,0,0,4,0,11,0,0,0,13,0,0,1,0,1,0,5,1,0,15,2,0,15,1,3,27,9,6,8,10,6,21,15
