"","X","id","c000","ca01","ca02","ca03","ce01","ce02","ce03","cns01","cns02","cns03","cns04","cns05","cns06","cns07","cns08","cns09","cns10","cns11","cns12","cns13","cns14","cns15","cns16","cns17","cns18","cns19","cns20","cr01","cr02","cr03","cr04","cr05","cr07","ct01","ct02","cd01","cd02","cd03","cd04","cg01","cg02"
"17581",17581,360810358004001,33.04296875,9,11,12,12,10,10,0,0,0,0,0,1,1,2,0,2,0,2,1,0,2,15,3,0,1,2,10,21,0,1,0,0,29,3,5,7,5,6,14,18
"17582",17582,360810358004002,12.4375,3,10,0,1,5,7,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,2,0,1,1,1,0,12,0,1,0,0,12,1,0,4,2,4,3,10
"17583",17583,360810358004003,17.609375,3,10,4,3,7,7,0,0,0,1,1,1,1,0,1,0,0,0,0,4,0,6,0,1,0,1,6,9,1,0,0,1,11,6,1,8,1,4,8,9
"17584",17584,360810358004004,7.66015625,1,7,0,2,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,0,1,0,1,7,0,0,0,0,8,0,1,2,2,2,5,3
"17585",17585,360810358004005,16.0390625,5,9,4,4,7,7,0,0,0,0,0,0,2,0,0,3,1,0,1,3,0,5,0,2,1,0,3,15,0,0,0,0,17,1,3,2,7,1,6,12
"17586",17586,360810358004006,24.1015625,5,14,3,7,8,7,0,0,0,2,0,0,2,3,0,2,1,0,1,2,0,4,1,2,2,0,8,12,0,0,0,2,19,3,1,2,11,3,11,11
"17587",17587,360810358004007,20.5078125,6,8,4,3,6,9,0,0,0,1,1,0,2,1,1,0,0,1,0,0,0,8,0,1,1,1,7,11,0,0,0,0,16,2,1,3,4,4,7,11
"17588",17588,360810361001000,63.84765625,10,39,16,9,28,28,0,0,0,1,1,3,6,4,4,5,2,4,1,1,4,9,1,9,3,7,38,23,0,3,0,1,50,15,6,18,12,19,36,29
"17589",17589,360810361001001,75.84375,11,45,19,15,31,29,0,0,1,1,3,4,4,7,2,5,5,5,1,2,6,14,0,4,3,8,34,35,0,5,0,1,54,21,11,11,24,18,33,42
"17590",17590,360810361001002,-0.58203125,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"17591",17591,360810361001003,28.23828125,7,16,10,1,18,14,0,0,0,5,0,1,3,3,2,0,2,0,0,4,1,4,0,3,1,4,19,9,0,4,0,1,17,16,8,4,8,6,12,21
"17592",17592,360810361001004,51.25390625,15,26,11,10,20,22,0,0,0,3,1,1,6,6,1,3,0,2,0,5,3,4,0,5,4,8,23,18,2,7,0,2,33,19,10,6,9,12,28,24
"17593",17593,360810361001005,22.05859375,7,11,4,5,8,9,0,0,1,0,0,1,3,0,0,0,0,2,0,1,0,5,0,5,2,2,15,2,0,5,0,0,21,1,1,4,5,5,11,11
"17594",17594,360810361001007,150.9375,38,74,39,35,65,51,0,0,1,7,2,11,18,10,3,7,4,7,1,9,15,41,2,6,4,3,42,96,5,3,1,4,109,42,21,31,37,24,65,86
"17595",17595,360810361002000,154.3203125,42,84,30,45,69,42,0,0,0,10,4,3,17,11,1,11,7,9,1,12,7,34,1,11,13,4,91,37,1,24,0,3,66,90,32,25,36,21,76,80
"17596",17596,360810361002001,26.765625,7,16,8,5,17,9,0,0,0,1,0,1,4,3,0,4,1,2,0,0,3,6,0,3,0,3,15,7,1,8,0,0,17,14,6,5,6,7,14,17
"17597",17597,360810361002002,58.29296875,14,27,16,10,28,19,0,0,0,2,2,2,4,3,1,1,0,0,1,8,5,7,2,8,5,6,30,21,3,0,0,3,34,23,10,7,10,16,21,36
"17598",17598,360810361002003,120.4609375,20,66,35,30,44,47,0,0,0,4,5,3,13,10,2,7,9,5,0,7,10,23,3,14,4,2,61,33,0,21,0,6,90,31,19,18,36,28,56,65
"17599",17599,360810361002004,79.76171875,16,46,18,19,32,29,0,0,1,4,4,2,7,4,4,4,3,6,0,7,7,7,0,9,3,8,46,26,0,7,0,1,44,36,16,11,18,19,40,40
"17600",17600,360810363001000,12.796875,5,5,3,5,4,4,0,0,0,0,0,0,5,1,0,0,1,2,0,1,0,1,0,1,0,1,11,1,0,1,0,0,7,6,3,1,3,1,6,7
"17601",17601,360810363001001,13.99609375,3,12,3,3,9,6,0,0,0,3,0,1,2,1,0,2,0,1,1,0,2,4,0,0,0,1,11,6,0,1,0,0,12,6,1,2,8,4,7,11
"17602",17602,360810363001002,49.76171875,15,30,6,14,23,14,0,0,0,5,4,0,8,4,1,2,1,2,1,1,0,11,2,5,2,2,24,18,0,7,0,2,34,17,6,9,11,10,31,20
"17603",17603,360810363001003,74.375,17,47,11,15,32,28,0,0,0,4,1,3,8,4,2,5,6,0,1,5,1,18,1,11,4,1,33,21,3,15,0,3,48,27,11,8,21,18,43,32
"17604",17604,360810363001004,73.9765625,17,40,16,14,30,29,0,0,0,1,2,0,12,8,3,0,9,2,0,5,4,16,1,3,3,4,25,37,4,2,1,4,36,37,14,21,15,6,35,38
"17605",17605,360810363001005,133.984375,35,66,29,42,48,40,0,0,1,4,2,4,16,9,5,3,5,6,0,11,8,23,2,13,9,9,37,75,0,11,1,6,96,34,19,22,31,23,70,60
"17606",17606,360810363002000,158.41796875,38,89,31,41,68,49,0,0,2,7,11,6,23,6,3,5,7,6,2,7,10,30,4,14,10,5,107,31,0,15,2,3,60,98,37,26,33,24,76,82
"17607",17607,360810363002001,67.1640625,19,32,16,13,34,20,0,0,0,4,7,3,2,2,2,3,1,4,0,8,4,13,1,10,1,2,51,13,0,2,1,0,29,38,14,10,11,13,39,28
"17608",17608,360810363002002,104.12109375,33,52,18,24,38,41,0,0,0,7,5,1,14,6,2,10,2,1,2,5,5,21,1,15,1,5,69,24,0,7,1,2,62,41,10,19,19,22,52,51
"17609",17609,360810365001000,42.76171875,12,16,9,10,20,7,0,0,0,2,0,5,5,1,2,0,1,2,0,3,3,8,2,2,1,0,22,12,0,3,0,0,16,21,7,8,6,4,18,19
"17610",17610,360810365001001,53.16796875,7,29,16,13,19,20,0,0,0,2,2,2,8,1,2,0,2,2,1,4,3,12,0,8,2,1,25,15,1,10,0,1,29,23,12,11,14,8,24,28
"17611",17611,360810365001002,55.578125,12,34,14,18,28,14,0,0,0,3,2,3,7,5,3,2,3,1,0,5,5,11,2,3,1,4,37,19,0,1,0,3,31,29,10,13,15,10,27,33
"17612",17612,360810365001005,3.14453125,2,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,1,2,1
"17613",17613,360810365001006,116.6640625,35,61,20,40,45,31,0,0,0,2,3,1,22,8,3,5,2,3,1,7,9,22,6,12,5,5,71,29,2,13,0,1,85,31,17,14,25,25,60,56
"17614",17614,360810365001007,65.53125,19,41,9,16,34,19,0,0,0,3,4,5,12,4,1,0,3,4,1,4,5,12,0,7,3,1,33,27,0,6,0,3,35,34,13,9,16,12,35,34
"17615",17615,360810365002000,153.87890625,37,79,39,36,75,44,0,0,0,8,4,7,20,9,7,0,3,6,3,9,14,36,4,15,8,2,65,80,0,7,1,2,107,48,31,29,41,17,83,72
"17616",17616,360810365002001,222.5625,58,124,45,57,100,70,0,0,0,19,16,6,35,6,7,4,9,12,0,19,8,34,4,34,8,6,177,29,0,13,1,7,48,179,51,38,50,30,128,99
"17617",17617,360810365002002,109.09765625,27,52,32,29,46,36,0,0,0,5,2,3,15,5,2,6,8,5,1,6,5,22,3,12,8,3,67,35,3,3,0,3,41,70,24,16,23,21,52,59
"17618",17618,360810365002003,73.0625,16,46,11,10,30,33,0,0,0,3,2,3,5,4,1,5,0,4,2,4,3,11,2,15,3,6,33,12,1,24,0,3,38,35,12,17,10,18,35,38
"17619",17619,360810365002004,126.79296875,36,61,32,36,57,36,0,0,0,5,7,5,19,10,2,3,4,4,0,10,5,20,5,21,4,5,82,32,3,8,0,4,87,42,14,25,26,28,65,64
"17620",17620,360810366001000,15.2578125,4,10,1,1,7,7,0,0,1,0,0,1,1,2,1,1,0,0,0,0,2,4,0,0,1,1,4,11,0,0,0,0,14,1,2,5,2,2,6,9
"17621",17621,360810366001001,9.1953125,2,8,0,1,4,5,0,0,0,0,0,1,2,2,0,0,0,1,0,1,1,2,0,0,0,0,0,9,0,1,0,0,9,1,2,0,3,3,4,6
"17622",17622,360810366001004,13.75,4,11,4,2,8,9,0,0,0,0,0,0,2,2,0,1,0,0,0,1,1,9,0,3,0,0,3,15,0,1,0,0,17,2,1,5,4,5,6,13
"17623",17623,360810366001005,13.87890625,4,8,4,7,4,5,0,0,0,0,0,1,3,2,0,2,0,0,0,2,0,2,1,1,2,0,6,7,0,3,0,0,16,0,1,2,2,7,5,11
"17624",17624,360810366001006,17.21484375,1,9,2,3,6,3,0,0,0,0,0,0,2,3,0,1,0,0,0,1,0,3,0,1,0,1,3,9,0,0,0,0,12,0,0,3,8,0,4,8
"17625",17625,360810366001008,3.01171875,1,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,3,0,0,1,0,1,1,2
"17626",17626,360810366001009,47.1328125,10,29,8,9,25,13,0,0,0,1,1,2,7,4,0,1,1,2,1,2,0,15,2,6,1,1,5,15,0,22,1,4,40,7,7,8,7,15,19,28
"17627",17627,360810366001010,23.4375,5,16,2,2,10,11,0,0,0,0,0,1,3,2,0,4,1,0,0,2,1,6,0,1,1,1,2,11,8,0,0,2,11,12,4,3,7,4,10,13
"17628",17628,360810366001011,16.13671875,5,8,3,4,6,6,0,0,0,2,0,2,3,1,0,0,0,0,0,0,1,7,0,0,0,0,6,10,0,0,0,0,12,4,1,6,1,3,7,9
"17629",17629,360810366001012,10.796875,3,5,0,0,4,4,0,0,0,0,0,0,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,8,0,0,0,0,6,2,1,3,1,0,4,4
"17630",17630,360810366001013,10.3203125,1,9,1,4,3,4,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,3,0,0,0,0,4,6,0,0,0,1,7,4,1,3,5,1,7,4
"17631",17631,360810366001014,24.828125,4,10,1,4,4,7,0,0,0,1,0,0,0,3,0,3,1,0,0,0,0,3,0,3,1,0,0,15,0,0,0,0,14,1,3,4,3,1,8,7
"17632",17632,360810366001015,2.41015625,1,5,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,0,2,3,0,1,0,0,3,3,0,3,0,2,4,2
"17633",17633,360810366001016,52.6640625,7,33,12,12,24,16,0,0,1,3,1,3,3,5,1,7,1,1,0,2,4,17,1,1,1,0,30,15,2,1,0,4,21,31,8,13,16,8,19,33
"17634",17634,360810366001017,6.40625,2,5,0,3,2,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,6,0,0,0,1,7,0,1,1,3,0,5,2
"17635",17635,360810366002000,386.92578125,71,210,106,75,124,188,0,0,1,8,6,7,36,40,9,17,12,9,4,27,55,85,5,15,15,36,3,377,0,1,0,6,379,8,60,71,120,65,163,224
"17636",17636,360810366002001,51.703125,7,29,16,14,24,14,0,0,0,3,0,2,4,3,0,3,0,2,0,8,3,20,0,3,1,0,1,47,1,1,0,2,39,13,10,11,13,11,19,33
"17637",17637,360810366002002,50.45703125,10,31,12,13,27,13,0,0,0,5,1,0,7,2,0,0,2,4,1,2,4,19,2,3,1,0,26,24,1,1,0,1,47,6,4,16,13,10,24,29
"17638",17638,360810366002003,29.08203125,8,18,7,9,16,8,0,0,0,0,0,3,8,1,1,1,0,0,2,0,3,10,1,2,1,0,13,15,0,5,0,0,33,0,3,7,7,8,12,21
"17639",17639,360810366002004,29.16015625,5,18,5,8,11,9,0,0,0,2,0,1,3,1,1,0,1,0,0,2,0,9,0,5,2,1,18,10,0,0,0,0,26,2,2,4,10,7,9,19
"17640",17640,360810366002005,4.00390625,1,5,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,5,0,0,0,1,6,0,1,2,1,1,0,6
"17641",17641,360810366002006,11.40234375,1,5,1,3,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0,3,3,1,0,0,0,7,0,2,3,0,1,1,6
"17642",17642,360810366002007,15.00390625,4,12,3,7,9,3,0,0,0,1,0,0,3,1,0,1,1,0,0,1,0,10,0,1,0,0,11,8,0,0,0,0,14,5,3,2,7,3,5,14
"17643",17643,360810366002008,5.92578125,1,8,4,3,6,4,0,0,0,2,1,0,0,0,1,0,0,1,0,1,2,4,0,1,0,0,0,13,0,0,0,0,13,0,4,4,3,1,7,6
"17644",17644,360810366002009,7.29296875,3,2,0,2,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0,0,5,0,1,0,1,0,3,2
"17645",17645,360810367001000,47.859375,5,30,9,9,14,21,0,0,1,2,2,0,1,4,1,0,1,1,0,6,3,10,3,5,2,2,28,15,0,1,0,0,27,17,8,10,5,16,24,20
"17646",17646,360810367001001,68.76171875,11,45,12,13,21,34,0,0,0,1,1,2,4,4,2,2,1,4,3,3,6,12,5,10,2,6,36,27,2,2,0,1,37,31,8,15,21,13,31,37
"17647",17647,360810367001002,66.9453125,20,30,15,18,26,21,0,0,0,2,2,2,6,1,1,4,4,4,4,9,4,11,2,5,2,2,41,16,2,3,0,3,44,21,10,12,14,9,34,31
"17648",17648,360810367001003,52.60546875,10,30,11,10,20,21,0,0,0,3,2,3,5,4,2,3,0,2,1,5,4,6,1,3,4,3,19,25,0,7,0,0,32,19,6,10,12,13,19,32
"17649",17649,360810367002000,60.13671875,10,33,18,7,27,27,0,0,0,0,3,6,2,2,1,3,4,2,0,6,7,13,0,5,4,3,14,37,0,6,0,4,51,10,7,21,8,15,32,29
"17650",17650,360810367002001,60.40234375,8,40,15,15,18,30,0,0,0,0,1,3,5,2,4,1,2,1,2,3,3,15,1,11,4,5,17,34,3,2,7,0,49,14,10,12,16,17,30,33
"17651",17651,360810367002002,56.8203125,15,21,18,16,24,14,0,0,0,2,1,2,9,3,0,4,3,2,0,3,2,12,0,5,2,4,25,18,3,6,0,2,25,29,12,15,5,7,29,25
"17652",17652,360810367002003,63.9296875,15,41,12,18,23,27,0,0,0,5,3,4,6,7,4,1,2,3,1,5,2,14,0,7,3,1,35,30,0,3,0,0,29,39,8,12,15,18,38,30
"17653",17653,360810367002005,6.0546875,2,2,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,4,0,0,4,0,0,0,1,1,0,4
